year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2007,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",561.00,251.00,37.51,16.91,155.28,0.00,41.30,46.00,9.00,16859.00,2392.00,1442.00,9783.00,0.00,3242.00
2007,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,27.00,0.79,0.00,20.36,0.00,5.85,0.00,0.00,1647.00,22.00,0.00,1302.00,0.00,323.00
2007,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",297.00,144.00,7.13,6.86,105.72,0.00,24.29,4.00,3.00,14051.00,902.00,826.00,10000.00,0.00,2323.00
2007,6,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5124.00,2068.00,179.34,72.11,1397.73,4.68,414.12,111.00,73.00,159860.00,16349.00,6256.00,99189.00,236.00,37830.00
2007,6,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",314.00,153.00,30.24,3.26,84.98,0.00,34.53,8.00,4.00,10191.00,1741.00,542.00,5277.00,0.00,2631.00
2007,6,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",83.00,37.00,11.89,6.32,15.79,0.00,3.00,13.00,3.00,2818.00,787.00,658.00,1096.00,0.00,277.00
2007,6,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",168.00,68.00,6.30,0.00,41.17,0.00,20.53,10.00,4.00,4488.00,181.00,0.00,2480.00,0.00,1827.00
2007,6,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",141.00,64.00,3.68,0.23,41.84,0.00,18.26,13.00,0.00,4865.00,187.00,19.00,3450.00,0.00,1209.00
2007,6,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",393.00,179.00,37.30,43.90,85.51,0.00,12.30,58.00,6.00,11101.00,1901.00,3493.00,4776.00,0.00,931.00
2007,6,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",82.00,36.00,4.60,2.91,25.82,0.00,2.68,8.00,0.00,2721.00,166.00,159.00,2198.00,0.00,198.00
2007,6,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",411.00,191.00,24.92,4.21,102.70,0.00,59.16,16.00,3.00,14622.00,1469.00,484.00,7857.00,0.00,4812.00
2007,6,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",292.00,147.00,20.55,1.73,100.61,0.46,23.65,12.00,5.00,11226.00,1171.00,212.00,8129.00,12.00,1702.00
2007,6,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4787.00,1782.00,137.77,8.48,1214.85,2.64,418.26,458.00,68.00,154331.00,14201.00,1059.00,103367.00,83.00,35621.00
2007,6,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",107.00,43.00,18.00,0.00,22.00,0.00,3.00,8.00,2.00,2907.00,1066.00,0.00,1625.00,0.00,216.00
2007,5,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",578.00,214.00,35.69,6.85,144.03,0.00,27.43,20.00,1.00,12310.00,2273.00,851.00,7499.00,0.00,1687.00
2007,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,23.00,5.41,0.00,16.72,0.00,0.87,0.00,0.00,1333.00,289.00,0.00,904.00,0.00,140.00
2007,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",317.00,118.00,6.51,1.66,90.22,0.00,19.61,0.00,0.00,8420.00,341.00,74.00,6430.00,0.00,1575.00
2007,5,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5184.00,1641.00,140.12,35.63,1167.05,6.33,291.87,17.00,20.00,101061.00,11655.00,2680.00,64660.00,393.00,21673.00
2007,5,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",284.00,83.00,13.34,1.85,65.41,0.00,2.40,3.00,1.00,4257.00,572.00,101.00,3511.00,0.00,73.00
2007,5,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",85.00,27.00,8.98,4.59,13.08,0.00,0.35,4.00,0.00,1666.00,508.00,295.00,824.00,0.00,39.00
2007,5,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",173.00,56.00,9.45,0.00,34.75,0.00,11.80,2.00,1.00,3448.00,403.00,0.00,2159.00,0.00,886.00
2007,5,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",147.00,57.00,4.18,2.09,35.50,0.00,15.24,5.00,0.00,4486.00,498.00,69.00,2680.00,0.00,1239.00
2007,5,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",402.00,182.00,30.09,32.44,104.09,0.00,15.38,18.00,2.00,8827.00,1444.00,1847.00,4564.00,0.00,972.00
2007,5,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",83.00,34.00,4.14,3.50,25.55,0.00,0.81,1.00,0.00,2471.00,310.00,342.00,1764.00,0.00,55.00
2007,5,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",429.00,161.00,10.59,1.45,92.34,0.00,56.63,2.00,1.00,9877.00,622.00,54.00,5332.00,0.00,3869.00
2007,5,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",340.00,183.00,39.44,0.98,121.53,0.00,21.05,6.00,1.00,9809.00,1737.00,61.00,6819.00,0.00,1192.00
2007,5,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4876.00,1669.00,87.60,9.00,1168.32,3.96,400.12,121.00,28.00,123196.00,6467.00,603.00,85918.00,286.00,29922.00
2007,5,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",154.00,40.00,16.00,1.00,17.00,0.00,6.00,8.00,0.00,2333.00,783.00,76.00,1080.00,0.00,394.00
2007,4,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",552.00,246.00,30.51,5.27,165.61,0.00,44.62,27.00,1.00,16878.00,2423.00,634.00,10146.00,0.00,3675.00
2007,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,23.00,4.02,0.00,18.31,0.00,0.67,0.00,0.00,2067.00,208.00,0.00,1843.00,0.00,16.00
2007,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",433.00,236.00,15.58,0.27,151.81,0.94,67.39,1.00,1.00,23274.00,1011.00,20.00,14871.00,21.00,7351.00
2007,4,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5254.00,2026.00,142.24,64.55,1447.68,6.07,365.46,39.00,10.00,142111.00,10359.00,5553.00,98182.00,304.00,27713.00
2007,4,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",300.00,103.00,16.88,0.00,82.73,0.00,3.39,3.00,1.00,5816.00,1096.00,0.00,4494.00,0.00,226.00
2007,4,EV,Atlantic Southeast Airlines,EWR,"Newark, NJ: Newark Liberty International",40.00,15.00,3.02,2.00,9.07,0.00,0.91,0.00,0.00,1075.00,225.00,123.00,696.00,0.00,31.00
2007,4,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",146.00,55.00,2.48,0.00,41.93,0.00,10.59,1.00,2.00,3986.00,84.00,0.00,2855.00,0.00,1047.00
2007,4,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",146.00,72.00,4.43,0.00,51.53,0.00,16.04,17.00,0.00,4851.00,288.00,0.00,3589.00,0.00,974.00
2007,4,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",390.00,179.00,32.24,45.53,90.47,0.00,10.76,25.00,0.00,8857.00,1702.00,3013.00,3499.00,0.00,643.00
2007,4,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",109.00,50.00,8.02,2.26,38.72,0.00,1.00,5.00,0.00,3612.00,283.00,187.00,3098.00,0.00,44.00
2007,4,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",419.00,181.00,16.80,1.02,118.34,0.00,44.84,22.00,0.00,12962.00,898.00,181.00,8118.00,0.00,3765.00
2007,4,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",294.00,167.00,24.80,1.39,110.00,2.00,28.80,7.00,0.00,10544.00,1493.00,217.00,6943.00,38.00,1853.00
2007,4,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4748.00,1945.00,98.32,8.01,1355.40,3.94,479.32,311.00,12.00,168558.00,7805.00,780.00,121486.00,113.00,38374.00
2007,4,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",179.00,71.00,18.00,0.00,38.00,0.00,15.00,14.00,0.00,5113.00,1186.00,0.00,2673.00,0.00,1254.00
2007,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",627.00,276.00,41.79,7.31,168.55,0.00,58.36,56.00,0.00,19102.00,2687.00,484.00,11249.00,0.00,4682.00
2007,3,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,14.00,2.57,0.00,11.43,0.00,0.00,2.00,0.00,936.00,97.00,0.00,839.00,0.00,0.00
2007,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",434.00,210.00,17.56,0.00,134.87,1.15,56.41,11.00,2.00,17362.00,654.00,0.00,11721.00,29.00,4958.00
2007,3,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5465.00,2023.00,162.56,58.11,1368.42,6.12,427.80,259.00,17.00,141028.00,12686.00,4898.00,86784.00,144.00,36516.00
2007,3,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",325.00,104.00,15.96,1.35,72.60,0.00,14.09,19.00,1.00,5095.00,857.00,53.00,3594.00,0.00,591.00
2007,3,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",148.00,41.00,3.51,0.00,29.83,0.00,7.66,12.00,0.00,2750.00,151.00,0.00,2059.00,0.00,540.00
2007,3,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",261.00,106.00,10.53,0.04,68.03,0.00,27.40,27.00,0.00,6649.00,699.00,2.00,4030.00,0.00,1918.00
2007,3,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",393.00,165.00,33.21,29.66,92.23,0.00,9.90,49.00,1.00,7871.00,1870.00,1638.00,3762.00,0.00,601.00
2007,3,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",141.00,51.00,9.57,1.00,39.43,0.00,1.00,8.00,0.00,3347.00,323.00,184.00,2812.00,0.00,28.00
2007,3,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",434.00,193.00,22.00,2.57,112.85,0.00,55.59,23.00,2.00,13121.00,1242.00,191.00,7777.00,0.00,3911.00
2007,3,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",275.00,181.00,23.97,0.00,112.58,0.34,44.11,17.00,1.00,12043.00,1272.00,0.00,7806.00,14.00,2951.00
2007,3,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4808.00,1869.00,101.70,10.49,1223.40,0.06,533.35,419.00,21.00,163636.00,8351.00,1273.00,109604.00,3.00,44405.00
2007,3,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",189.00,70.00,28.00,0.00,34.00,0.00,8.00,12.00,2.00,3902.00,1228.00,0.00,2106.00,0.00,568.00
2007,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",562.00,239.00,30.82,12.96,133.73,0.00,61.49,62.00,1.00,15486.00,3341.00,679.00,7321.00,0.00,4145.00
2007,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",56.00,12.00,3.54,0.00,7.46,0.00,1.00,1.00,0.00,827.00,401.00,0.00,395.00,0.00,31.00
2007,2,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",337.00,182.00,10.12,4.96,117.47,0.20,49.26,13.00,1.00,15346.00,1190.00,1200.00,8975.00,13.00,3968.00
2007,2,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4644.00,1722.00,118.20,60.03,1221.05,7.54,315.19,96.00,4.00,104376.00,7677.00,4074.00,70347.00,413.00,21865.00
2007,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",298.00,89.00,16.23,2.32,59.70,0.00,10.75,17.00,0.00,4562.00,939.00,183.00,2821.00,0.00,619.00
2007,2,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",128.00,44.00,7.66,0.00,19.09,0.00,17.25,6.00,0.00,3043.00,311.00,0.00,1560.00,0.00,1172.00
2007,2,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",264.00,127.00,11.11,3.61,78.30,0.00,33.98,28.00,0.00,8284.00,801.00,430.00,4726.00,0.00,2327.00
2007,2,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",372.00,186.00,41.71,42.82,83.81,0.00,17.66,42.00,1.00,10301.00,2682.00,2951.00,3474.00,0.00,1194.00
2007,2,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",123.00,64.00,17.33,3.21,41.59,1.00,0.87,14.00,0.00,4031.00,980.00,189.00,2781.00,41.00,40.00
2007,2,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",386.00,160.00,30.02,6.17,71.47,0.00,52.34,26.00,0.00,10152.00,2019.00,392.00,4226.00,0.00,3515.00
2007,2,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",239.00,140.00,25.34,0.00,93.06,0.00,21.59,18.00,0.00,6651.00,928.00,0.00,4570.00,0.00,1153.00
2007,2,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4264.00,1890.00,99.77,28.08,1317.15,0.49,444.51,325.00,11.00,137056.00,7524.00,3331.00,94492.00,18.00,31691.00
2007,2,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",145.00,58.00,19.00,2.00,23.00,0.00,14.00,23.00,0.00,4645.00,1226.00,276.00,1441.00,0.00,1702.00
2007,1,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",630.00,260.00,30.07,17.87,143.26,0.00,68.80,33.00,0.00,17346.00,1824.00,1575.00,8390.00,0.00,5557.00
2007,1,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,25.00,4.88,0.00,18.12,0.00,2.00,0.00,0.00,1781.00,496.00,0.00,1219.00,0.00,66.00
2007,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",322.00,177.00,8.29,1.00,127.17,1.00,39.55,0.00,0.00,13070.00,304.00,103.00,10193.00,19.00,2451.00
2007,1,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4984.00,1810.00,80.17,84.12,1407.41,5.12,233.17,29.00,3.00,101121.00,5802.00,5613.00,76652.00,161.00,12893.00
2007,1,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",341.00,99.00,13.98,4.12,65.03,0.00,15.87,12.00,1.00,4585.00,607.00,220.00,2915.00,0.00,843.00
2007,1,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",147.00,64.00,2.54,0.00,35.58,0.00,25.88,1.00,1.00,4824.00,59.00,0.00,2245.00,0.00,2520.00
2007,1,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",293.00,130.00,7.94,0.76,93.43,0.00,27.87,21.00,0.00,7855.00,381.00,176.00,5506.00,0.00,1792.00
2007,1,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",373.00,154.00,24.26,59.60,58.53,0.00,11.61,12.00,1.00,7973.00,1504.00,3140.00,2716.00,0.00,613.00
2007,1,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",133.00,56.00,12.46,4.48,36.36,0.00,2.70,1.00,0.00,3637.00,576.00,392.00,2536.00,0.00,133.00
2007,1,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",423.00,153.00,12.49,2.02,100.14,0.00,38.34,10.00,1.00,10105.00,453.00,300.00,7006.00,0.00,2346.00
2007,1,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",301.00,141.00,13.06,0.00,103.42,0.00,24.52,8.00,0.00,8104.00,649.00,0.00,5721.00,0.00,1734.00
2007,1,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4834.00,1925.00,74.77,9.49,1425.23,1.86,413.64,194.00,8.00,138308.00,6383.00,667.00,104364.00,79.00,26815.00
2007,1,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",136.00,52.00,11.00,2.00,32.00,0.00,7.00,7.00,0.00,2842.00,543.00,70.00,1772.00,0.00,457.00
2006,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",608.00,282.00,29.98,9.39,176.97,0.00,65.65,28.00,0.00,18353.00,2455.00,724.00,10254.00,0.00,4920.00
2006,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,27.00,5.31,0.00,18.69,0.00,3.00,0.00,0.00,2437.00,350.00,0.00,1413.00,0.00,674.00
2006,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",364.00,191.00,12.36,0.00,130.60,0.00,48.04,0.00,0.00,15911.00,492.00,0.00,12263.00,0.00,3156.00
2006,12,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5056.00,1854.00,114.95,59.42,1346.22,2.16,331.25,42.00,8.00,115976.00,8675.00,4196.00,80893.00,47.00,22165.00
2006,12,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",371.00,118.00,20.92,0.00,83.16,0.00,13.92,9.00,4.00,7168.00,1281.00,0.00,4867.00,0.00,1020.00
2006,12,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",256.00,93.00,12.22,0.83,55.31,0.00,24.64,11.00,0.00,6038.00,363.00,49.00,3644.00,0.00,1982.00
2006,12,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",278.00,142.00,8.16,0.33,106.69,0.00,26.81,15.00,0.00,8900.00,425.00,5.00,6485.00,0.00,1985.00
2006,12,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",367.00,187.00,37.72,54.84,82.41,0.00,12.02,16.00,0.00,9601.00,1865.00,3195.00,3934.00,0.00,607.00
2006,12,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",126.00,48.00,8.60,3.00,36.40,0.00,0.00,13.00,0.00,2650.00,430.00,136.00,2084.00,0.00,0.00
2006,12,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",420.00,148.00,15.15,1.10,89.38,0.00,42.36,22.00,0.00,9819.00,706.00,280.00,5902.00,0.00,2931.00
2006,12,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",302.00,154.00,23.50,1.20,104.54,0.92,23.84,8.00,2.00,8818.00,1044.00,312.00,5806.00,77.00,1579.00
2006,12,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",5090.00,2084.00,74.05,11.41,1511.16,3.94,483.44,271.00,10.00,157653.00,4676.00,948.00,117850.00,101.00,34078.00
2006,12,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",137.00,53.00,15.00,3.00,23.00,0.00,12.00,6.00,0.00,3347.00,616.00,147.00,1568.00,0.00,1016.00
2006,11,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",575.00,232.00,27.72,1.91,173.42,0.00,28.94,25.00,5.00,17148.00,2601.00,119.00,12293.00,0.00,2135.00
2006,11,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,25.00,11.14,0.00,12.11,0.00,1.76,0.00,0.00,2177.00,1007.00,0.00,1032.00,0.00,138.00
2006,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",345.00,164.00,7.16,0.00,132.18,0.44,24.21,0.00,0.00,14689.00,302.00,0.00,12095.00,8.00,2284.00
2006,11,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4829.00,1861.00,104.61,68.61,1441.06,5.77,240.96,20.00,10.00,132867.00,7736.00,6151.00,100762.00,233.00,17985.00
2006,11,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",373.00,138.00,19.93,1.48,93.78,0.00,22.81,13.00,3.00,6469.00,728.00,61.00,4688.00,0.00,992.00
2006,11,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",260.00,95.00,3.20,0.00,70.84,0.00,20.96,9.00,2.00,6507.00,127.00,0.00,4833.00,0.00,1547.00
2006,11,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",257.00,132.00,6.08,1.97,83.88,0.00,40.07,15.00,0.00,9316.00,319.00,91.00,5875.00,0.00,3031.00
2006,11,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",348.00,157.00,33.60,38.35,71.81,0.00,13.24,10.00,0.00,9545.00,1513.00,3267.00,3942.00,0.00,823.00
2006,11,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",134.00,60.00,10.42,1.80,45.40,0.00,2.39,4.00,0.00,4602.00,715.00,138.00,3571.00,0.00,178.00
2006,11,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",406.00,142.00,13.57,0.31,95.41,0.00,32.72,4.00,1.00,11031.00,890.00,25.00,7358.00,0.00,2758.00
2006,11,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",296.00,140.00,16.58,0.93,107.75,0.00,14.74,6.00,0.00,8989.00,977.00,51.00,7089.00,0.00,872.00
2006,11,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4953.00,1714.00,58.07,15.15,1349.64,0.78,290.35,239.00,20.00,156637.00,4356.00,1650.00,128555.00,18.00,22058.00
2006,11,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",116.00,36.00,15.00,1.00,13.00,1.00,6.00,5.00,0.00,2402.00,885.00,32.00,940.00,43.00,502.00
2006,10,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",601.00,203.00,21.84,3.71,133.19,0.00,44.26,18.00,1.00,12088.00,1352.00,221.00,7755.00,0.00,2760.00
2006,10,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,16.00,2.90,0.00,13.10,0.00,0.00,0.00,0.00,818.00,99.00,0.00,719.00,0.00,0.00
2006,10,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",310.00,118.00,2.91,1.85,85.71,0.00,27.52,1.00,2.00,9494.00,102.00,199.00,6601.00,0.00,2592.00
2006,10,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4984.00,1638.00,133.35,59.51,1128.79,0.81,315.53,29.00,17.00,109239.00,11914.00,4260.00,67222.00,19.00,25824.00
2006,10,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",416.00,154.00,24.40,1.92,87.60,0.00,40.08,25.00,2.00,7140.00,1525.00,89.00,3645.00,0.00,1881.00
2006,10,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",256.00,91.00,5.48,0.00,60.50,0.00,25.02,9.00,2.00,6714.00,213.00,0.00,4671.00,0.00,1830.00
2006,10,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",271.00,127.00,9.00,2.94,80.99,0.00,34.08,24.00,0.00,7125.00,459.00,93.00,4520.00,0.00,2053.00
2006,10,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",393.00,142.00,36.79,29.62,67.23,0.00,8.36,31.00,2.00,7682.00,2271.00,1841.00,3163.00,0.00,407.00
2006,10,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",110.00,42.00,12.82,6.12,23.07,0.00,0.00,1.00,1.00,2370.00,722.00,222.00,1426.00,0.00,0.00
2006,10,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",428.00,147.00,15.35,1.35,71.64,0.00,58.66,19.00,1.00,9305.00,850.00,94.00,4223.00,0.00,4138.00
2006,10,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",315.00,106.00,8.98,0.19,75.49,0.00,21.35,7.00,2.00,5839.00,559.00,3.00,3946.00,0.00,1331.00
2006,10,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",5228.00,1861.00,101.02,20.68,1244.78,3.16,491.36,195.00,33.00,145887.00,7835.00,2704.00,97517.00,77.00,37754.00
2006,10,YV,Mesa Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",94.00,34.00,8.00,0.00,18.00,0.00,8.00,7.00,0.00,2691.00,523.00,0.00,1356.00,0.00,812.00
2006,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",587.00,202.00,39.95,6.55,114.63,0.00,40.87,19.00,1.00,14905.00,2665.00,567.00,8363.00,0.00,3310.00
2006,9,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,23.00,6.02,0.00,16.35,0.00,0.63,0.00,0.00,915.00,254.00,0.00,646.00,0.00,15.00
2006,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",309.00,86.00,4.86,1.35,56.97,0.00,22.81,0.00,1.00,7105.00,470.00,48.00,4644.00,0.00,1943.00
2006,9,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4373.00,1230.00,83.17,33.31,911.03,1.00,201.48,12.00,5.00,76065.00,5812.00,2597.00,53323.00,23.00,14310.00
2006,9,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",372.00,105.00,23.77,2.31,55.31,0.00,23.61,14.00,1.00,5000.00,1268.00,137.00,2538.00,0.00,1057.00
2006,9,FL,AirTran Airways Corporation,EWR,"Newark, NJ: Newark Liberty International",249.00,79.00,3.57,0.00,50.96,0.00,24.47,8.00,1.00,4979.00,127.00,0.00,3044.00,0.00,1808.00
2006,9,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",261.00,106.00,12.40,0.46,65.14,0.00,28.00,26.00,0.00,6678.00,687.00,24.00,3864.00,0.00,2103.00
2006,9,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",385.00,141.00,33.68,42.08,55.60,0.00,9.64,17.00,2.00,8496.00,1923.00,3186.00,2710.00,0.00,677.00
2006,9,OH,Comair Inc.,EWR,"Newark, NJ: Newark Liberty International",108.00,34.00,10.90,2.97,20.13,0.00,0.00,1.00,1.00,1805.00,608.00,272.00,925.00,0.00,0.00
2006,9,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",410.00,117.00,21.59,1.30,58.08,0.00,36.02,12.00,2.00,7828.00,1220.00,102.00,3928.00,0.00,2578.00
2006,9,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",300.00,101.00,10.69,0.00,73.04,0.00,17.27,5.00,0.00,5824.00,790.00,0.00,3817.00,0.00,1217.00
